"fecha","ciudad","producto","ventas","unidades_vendidas","edad_cliente","promocion","satisfaccion_cliente","tasa_devolucion"
2023-02-12,"Manta","Verduras",246.93,10,38,FALSE,2,0.01
2023-02-13,"Portoviejo","Pollo",55.83,50,41,FALSE,5,0.04
2023-02-14,"Quito","Pan",199.14,39,49,FALSE,4,0.07
2023-02-15,"Portoviejo","Frutas",215.29,43,55,FALSE,5,0
2023-02-16,"Guayaquil","Arroz",136.64,29,49,TRUE,4,0.08
2023-02-17,"Quito","Verduras",459.5,3,NA,TRUE,2,0.06
2023-02-18,"Portoviejo","Carne",350.83,32,49,FALSE,2,0
2023-02-19,"Cuenca","Frutas",405.12,46,34,FALSE,5,0.05
2023-02-20,"Quito","Atún",374.15,20,60,FALSE,2,0.04
2023-02-21,"Quito","Frutas",297.42,35,40,FALSE,4,0.1
2023-02-22,"Portoviejo","Pan",332.49,21,30,FALSE,4,0.09
2023-02-23,"Manta","Pollo",495.74,42,60,FALSE,1,0.06
2023-02-24,"Portoviejo","Frutas",66.37,13,30,FALSE,5,0.1
2023-02-25,"Guayaquil","Arroz",458.93,49,25,FALSE,4,0.04
2023-02-26,"Cuenca","Arroz",95.69,26,23,FALSE,2,0.09
2023-02-27,"Portoviejo","Frutas",324.44,16,32,FALSE,2,0.02
2023-02-28,"Cuenca","Verduras",254.82,46,60,FALSE,2,0.02
2023-03-01,"Manta","Pollo",445.11,33,36,FALSE,4,0.06
2023-03-02,"Portoviejo","Leche",462.58,49,32,FALSE,4,0.1
2023-03-03,"Cuenca","Atún",478.85,40,50,FALSE,5,0.05
2023-03-04,"Portoviejo","Carne",124.21,32,27,TRUE,3,0.07
2023-03-05,"Manta","Verduras",60.77,27,53,FALSE,4,0.04
2023-03-06,"Portoviejo","Verduras",206.63,34,28,FALSE,2,0.04
2023-03-07,"Manta","Pan",252.93,7,33,FALSE,1,0.1
2023-03-08,"Guayaquil","Frutas",160.71,20,60,FALSE,5,0.04
2023-03-09,"Guayaquil","Verduras",226.23,36,43,FALSE,2,0.06
2023-03-10,"Manta","Verduras",375.46,21,25,FALSE,2,0.07
2023-03-11,"Cuenca","Verduras",417.69,20,29,TRUE,3,0.08
2023-03-12,"Quito","Carne",437.8,36,30,FALSE,2,0.09
2023-03-13,"Portoviejo","Pan",138.56,44,52,FALSE,5,0.09
2023-03-14,"Guayaquil","Carne",208.39,38,21,FALSE,5,0.08
2023-03-15,"Cuenca","Pan",484.78,46,41,TRUE,1,0.04
2023-03-16,"Manta","Pan",221.65,19,32,FALSE,5,0.09
2023-03-17,"Quito","Carne",318.97,11,23,FALSE,3,0.07
2023-03-18,"Portoviejo","Verduras",132.84,28,45,FALSE,5,0.01
2023-03-19,"Portoviejo","Frutas",417.7,35,57,FALSE,2,0.1
2023-03-20,"Portoviejo","Atún",255.54,26,30,FALSE,5,0.03
2023-03-21,"Guayaquil","Carne",197.87,39,58,FALSE,2,0.05
2023-03-22,"Portoviejo","Leche",94.24,11,53,FALSE,2,0.09
2023-03-23,"Cuenca","Atún",438.55,40,50,FALSE,1,0.06
2023-03-24,"Manta","Arroz",393.18,35,49,FALSE,4,0.02
2023-03-25,"Guayaquil","Leche",69.23,10,50,FALSE,2,0.01
2023-03-26,"Manta","Frutas",90.54,22,53,FALSE,1,0.04
2023-03-27,"Quito","Atún",382.98,1,25,FALSE,1,0.04
2023-03-28,"Quito","Leche",192.22,1,32,FALSE,4,0.06
2023-03-29,"Manta","Pollo",385.57,10,24,FALSE,2,0.09
2023-03-30,"Quito","Atún",96.28,18,56,FALSE,2,0.02
2023-03-31,"Quito","Pan",194.06,38,56,FALSE,2,0.02
2023-04-01,"Portoviejo","Pan",424.57,17,60,FALSE,3,0.05
2023-04-02,"Guayaquil","Verduras",189.6,20,38,TRUE,3,0.06
2023-04-03,"Portoviejo","Leche",459.01,26,50,FALSE,4,0.05
2023-04-04,"Quito","Leche",57.89,10,43,FALSE,5,0.02
2023-04-05,"Portoviejo","Verduras",457.19,48,18,FALSE,5,0.03
2023-04-06,"Cuenca","Frutas",439.67,13,44,FALSE,5,0.08
2023-04-07,"Manta","Atún",307.29,27,28,TRUE,5,0.05
2023-04-08,"Guayaquil","Pan",306.92,2,22,FALSE,1,0.03
2023-04-09,"Cuenca","Pan",401.86,32,41,FALSE,1,0.02
2023-04-10,"Quito","Pan",301.81,43,42,FALSE,2,0.08
2023-04-11,"Portoviejo","Verduras",348.75,45,47,FALSE,3,0.01
2023-04-12,"Quito","Leche",448.59,22,27,TRUE,2,0.08
2023-04-13,"Quito","Leche",425.14,17,57,FALSE,4,0.09
2023-04-14,"Cuenca","Pollo",298.69,3,35,FALSE,1,0.06
2023-04-15,"Guayaquil","Arroz",375.44,23,56,FALSE,1,0
2023-04-16,"Manta","Verduras",360.36,40,46,FALSE,1,0.06
2023-04-17,"Guayaquil","Verduras",118.38,16,34,FALSE,4,0.08
2023-04-18,"Cuenca","Carne",443.57,19,26,TRUE,1,0.09
2023-04-19,"Quito","Pollo",258.95,5,NA,FALSE,4,0.04
2023-04-20,"Cuenca","Frutas",333.34,42,18,FALSE,3,0.07
2023-04-21,"Quito","Frutas",105.78,44,34,FALSE,5,0.03
2023-04-22,"Quito","Pollo",404.21,41,36,TRUE,1,0.05
2023-04-23,"Cuenca","Carne",230.97,4,34,FALSE,2,0.07
2023-04-24,"Portoviejo","Pan",498.14,18,21,FALSE,3,0.02
2023-04-25,"Cuenca","Pan",169.71,18,33,FALSE,2,0.06
2023-04-26,"Guayaquil","Carne",134.49,7,36,FALSE,4,0.05
2023-04-27,"Portoviejo","Carne",93.45,21,35,FALSE,3,0.07
2023-04-28,"Cuenca","Pan",173.67,19,51,TRUE,2,0.02
2023-04-29,"Quito","Arroz",259.84,21,26,FALSE,4,0.09
2023-04-30,"Manta","Frutas",442.03,14,NA,TRUE,1,0.04
2023-05-01,"Portoviejo","Verduras",363.71,6,42,FALSE,5,0.01
2023-05-02,"Portoviejo","Leche",226.95,40,30,FALSE,3,0.03
2023-05-03,"Manta","Leche",406.07,16,22,FALSE,4,0.03
2023-05-04,"Manta","Verduras",208.24,36,53,FALSE,4,0.08
2023-05-05,"Quito","Carne",202.99,33,35,FALSE,3,0.04
2023-05-06,"Guayaquil","Carne",135.15,43,45,TRUE,3,0.07
2023-05-07,"Quito","Pan",417.83,6,42,FALSE,4,0.09
2023-05-08,"Guayaquil","Arroz",60.52,19,25,FALSE,5,0.1
2023-05-09,"Manta","Atún",380.55,1,NA,FALSE,4,0.07
2023-05-10,"Quito","Pan",220.97,29,48,FALSE,2,0.09
2023-05-11,"Cuenca","Frutas",225.97,21,24,FALSE,4,0.06
2023-05-12,"Portoviejo","Carne",244.54,26,57,TRUE,1,0.09
2023-05-13,"Guayaquil","Pan",196.08,13,24,FALSE,4,0.08
2023-05-14,"Portoviejo","Arroz",139.51,29,28,FALSE,4,0.07
2023-05-15,"Cuenca","Carne",383.74,38,22,FALSE,2,0.06
2023-05-16,"Portoviejo","Carne",363.76,11,23,FALSE,2,0.06
2023-05-17,"Manta","Pollo",265.9,10,44,FALSE,2,0.05
2023-05-18,"Guayaquil","Pan",63.16,30,28,TRUE,5,0.08
2023-05-19,"Manta","Pollo",93.86,46,36,TRUE,4,0.05
2023-05-20,"Manta","Leche",100.88,4,47,FALSE,1,0.03
2023-05-21,"Portoviejo","Pan",179.72,17,37,TRUE,3,0.09
2023-05-22,"Guayaquil","Atún",422.31,19,41,FALSE,2,0.02
2023-05-23,"Guayaquil","Arroz",143.16,42,52,FALSE,4,0.05
2023-05-24,"Portoviejo","Frutas",324.82,1,45,FALSE,1,0.06
2023-05-25,"Portoviejo","Leche",288.7,48,60,FALSE,5,0.01
2023-05-26,"Quito","Verduras",388.94,41,20,FALSE,2,0.02
2023-05-27,"Manta","Frutas",282.43,31,NA,FALSE,1,0.02
2023-05-28,"Manta","Frutas",67.35,39,26,FALSE,2,0.02
2023-05-29,"Quito","Pan",342.45,11,56,FALSE,1,0.09
2023-05-30,"Cuenca","Leche",442.21,19,35,FALSE,1,0
2023-05-31,"Cuenca","Pan",408.94,49,22,FALSE,5,0.03
2023-06-01,"Guayaquil","Frutas",77.2,21,60,TRUE,3,0.09
2023-06-02,"Guayaquil","Arroz",205.44,1,47,FALSE,2,0.04
2023-06-03,"Cuenca","Verduras",207.66,16,34,FALSE,1,0.05
2023-06-04,"Manta","Pan",287.79,11,49,FALSE,2,0.01
2023-06-05,"Portoviejo","Frutas",435.04,4,42,TRUE,1,0.07
2023-06-06,"Cuenca","Leche",476.46,39,59,FALSE,4,0.08
2023-06-07,"Manta","Frutas",304.31,17,59,FALSE,1,0.06
2023-06-08,"Cuenca","Leche",200.84,15,29,FALSE,2,0
2023-06-09,"Quito","Pan",427.11,7,48,FALSE,5,0.09
2023-06-10,"Portoviejo","Leche",398.15,7,49,FALSE,4,0.02
2023-06-11,"Manta","Pan",177.95,44,54,TRUE,1,0.02
2023-06-12,"Guayaquil","Arroz",410.53,39,32,FALSE,5,0.1
2023-06-13,"Cuenca","Pan",463.48,1,49,FALSE,4,0.01
2023-06-14,"Manta","Pan",404.63,5,46,FALSE,5,0.04
2023-06-15,"Guayaquil","Pollo",281.61,1,27,FALSE,1,0.07
2023-06-16,"Portoviejo","Frutas",114.6,10,52,TRUE,2,0.08
2023-06-17,"Portoviejo","Leche",298.04,2,22,FALSE,2,0.03
2023-06-18,"Cuenca","Verduras",348.21,16,52,FALSE,5,0.06
2023-06-19,"Quito","Carne",362.04,41,24,FALSE,1,0.05
2023-06-20,"Quito","Verduras",491.63,14,47,FALSE,1,0.03
2023-06-21,"Portoviejo","Pan",332.36,8,38,FALSE,1,0.09
2023-06-22,"Portoviejo","Pan",278.63,49,27,FALSE,5,0.08
2023-06-23,"Cuenca","Arroz",199.3,2,42,TRUE,4,0.04
2023-06-24,"Portoviejo","Verduras",93.02,14,56,FALSE,5,0.01
2023-06-25,"Portoviejo","Pollo",244.95,41,24,FALSE,2,0.1
2023-06-26,"Guayaquil","Arroz",422.47,27,23,TRUE,2,0.07
2023-06-27,"Cuenca","Carne",153.35,29,18,FALSE,5,0.03
2023-06-28,"Manta","Carne",266.73,26,33,FALSE,1,0.1
2023-06-29,"Cuenca","Leche",454.06,18,45,FALSE,1,0.09
2023-06-30,"Guayaquil","Leche",248.95,47,55,FALSE,5,0.02
2023-07-01,"Cuenca","Atún",108.78,24,48,FALSE,4,0.06
2023-07-02,"Portoviejo","Verduras",366.16,17,35,TRUE,2,0.08
2023-07-03,"Manta","Verduras",118.51,2,33,TRUE,3,0.05
2023-07-04,"Guayaquil","Leche",196.08,6,31,FALSE,4,0.1
2023-07-05,"Manta","Frutas",428.48,7,40,FALSE,2,0.08
2023-07-06,"Guayaquil","Frutas",352.16,24,52,FALSE,5,0.01
2023-07-07,"Guayaquil","Verduras",120.48,13,39,TRUE,2,0.04
2023-07-08,"Quito","Verduras",182.03,49,42,TRUE,1,0.06
2023-07-09,"Quito","Pan",234.06,15,47,TRUE,5,0
2023-07-10,"Manta","Pan",404.9,11,57,FALSE,4,0.02
2023-07-11,"Cuenca","Frutas",301.96,10,43,FALSE,1,0.07
2023-07-12,"Guayaquil","Pollo",326.96,13,37,FALSE,2,0.03
2023-07-13,"Cuenca","Arroz",149.38,43,26,FALSE,5,0.07
2023-07-14,"Manta","Atún",428.73,39,35,TRUE,3,0.1
2023-07-15,"Quito","Frutas",206.09,22,56,TRUE,3,0.02
2023-07-16,"Manta","Arroz",341.6,47,50,FALSE,2,0.1
2023-07-17,"Guayaquil","Arroz",306.97,10,35,FALSE,2,0.01
2023-07-18,"Portoviejo","Carne",99.37,27,21,TRUE,1,0.09
2023-07-19,"Cuenca","Arroz",339.7,13,24,FALSE,1,0.06
2023-07-20,"Cuenca","Atún",96.36,15,55,FALSE,1,0.09
2023-07-21,"Cuenca","Carne",242.43,40,46,FALSE,3,0.01
2023-07-22,"Quito","Leche",491.03,47,52,FALSE,5,0.1
2023-07-23,"Portoviejo","Leche",473.37,48,47,TRUE,5,0.02
2023-07-24,"Manta","Pollo",75.95,37,36,FALSE,1,0.07
2023-07-25,"Manta","Pan",390.13,32,34,FALSE,5,0.03
2023-07-26,"Manta","Carne",316.71,37,40,TRUE,4,0.01
2023-07-27,"Portoviejo","Frutas",305.71,35,43,FALSE,1,0.06
2023-07-28,"Portoviejo","Verduras",358.58,27,36,FALSE,2,0.02
2023-07-29,"Guayaquil","Arroz",212.28,13,27,FALSE,2,0.07
2023-07-30,"Cuenca","Pan",221.74,46,59,FALSE,4,0.05
2023-07-31,"Manta","Arroz",367.57,30,41,FALSE,3,0
2023-08-01,"Portoviejo","Frutas",331.49,6,43,FALSE,4,0.08
2023-08-02,"Guayaquil","Atún",258.15,33,42,FALSE,4,0.01
2023-08-03,"Guayaquil","Atún",328.24,35,55,TRUE,2,0.02
2023-08-04,"Portoviejo","Arroz",480.05,39,34,FALSE,2,0.05
2023-08-05,"Quito","Atún",400.6,47,18,FALSE,2,0.02
2023-08-06,"Guayaquil","Leche",125.62,28,21,FALSE,4,0.02
2023-08-07,"Cuenca","Carne",316.69,38,50,TRUE,5,0.1
2023-08-08,"Quito","Carne",63,13,28,FALSE,5,0.06
2023-08-09,"Portoviejo","Atún",305.17,22,19,FALSE,3,0.07
2023-08-10,"Portoviejo","Atún",147.78,40,35,FALSE,3,0.04
2023-08-11,"Cuenca","Carne",146.8,39,44,FALSE,5,0
2023-08-12,"Manta","Arroz",249.89,10,55,FALSE,5,0.09
2023-08-13,"Quito","Atún",476.14,43,37,FALSE,5,0.01
2023-08-14,"Quito","Leche",442.3,28,18,FALSE,2,0.04
2023-08-15,"Quito","Atún",167.13,36,18,FALSE,2,0.07
2023-08-16,"Quito","Atún",419.3,19,51,FALSE,1,0.02
2023-08-17,"Cuenca","Atún",367.26,46,57,FALSE,5,0.02
2023-08-18,"Guayaquil","Arroz",96.72,29,54,FALSE,1,0.07
2023-08-19,"Guayaquil","Pollo",197.9,49,26,FALSE,3,0.06
2023-08-20,"Cuenca","Frutas",86.02,27,60,FALSE,4,0.07
2023-08-21,"Cuenca","Verduras",155.35,7,32,FALSE,1,0
2023-08-22,"Quito","Carne",483.68,16,42,TRUE,2,0.04
2023-08-23,"Manta","Frutas",128.99,6,44,FALSE,4,0.09
2023-08-24,"Quito","Arroz",266.74,48,49,FALSE,5,0.02
2023-08-25,"Quito","Leche",493.59,20,47,FALSE,3,0.01
2023-08-26,"Cuenca","Arroz",391.73,49,51,TRUE,5,0.07
2023-08-27,"Manta","Verduras",488.47,32,26,TRUE,3,0.04
2023-08-28,"Cuenca","Arroz",415.91,41,51,FALSE,4,0.06
2023-08-29,"Manta","Pollo",432.21,50,21,TRUE,4,0.04
2023-08-30,"Cuenca","Atún",212.93,50,29,FALSE,1,0.09
2023-08-31,"Portoviejo","Arroz",381.8,17,49,FALSE,2,0.02
2023-09-01,"Cuenca","Carne",86.1,45,42,FALSE,4,0.04
2023-09-02,"Quito","Arroz",461.51,16,20,FALSE,4,0.02
2023-09-03,"Quito","Leche",260.11,6,51,FALSE,2,0.08
2023-09-04,"Quito","Carne",241.95,26,36,FALSE,1,0.01
2023-09-05,"Manta","Leche",377.32,13,44,FALSE,1,0.05
2023-09-06,"Quito","Carne",163.8,34,36,FALSE,5,0.08
2023-09-07,"Guayaquil","Arroz",491.89,22,44,FALSE,5,0.08
2023-09-08,"Guayaquil","Pollo",104.58,17,24,FALSE,3,0.09
2023-09-09,"Cuenca","Verduras",457.44,3,37,TRUE,5,0.09
2023-09-10,"Quito","Leche",194.92,32,39,FALSE,1,0.08
2023-09-11,"Guayaquil","Arroz",74.11,10,27,FALSE,4,0
2023-09-12,"Cuenca","Pollo",294.13,18,36,TRUE,2,0.07
2023-09-13,"Guayaquil","Verduras",256.78,27,40,FALSE,1,0.05
2023-09-14,"Quito","Verduras",120.45,12,52,FALSE,5,0.05
2023-09-15,"Guayaquil","Pollo",375.47,43,43,FALSE,1,0.03
2023-09-16,"Quito","Pan",434.67,50,28,FALSE,1,0.03
2023-09-17,"Guayaquil","Verduras",371.58,31,40,FALSE,2,0.03
2023-09-18,"Guayaquil","Pollo",146.97,39,43,FALSE,4,0.04
2023-09-19,"Cuenca","Arroz",263.02,26,56,FALSE,5,0.01
2023-09-20,"Quito","Pollo",468.08,43,34,TRUE,4,0.07
2023-09-21,"Manta","Verduras",251.38,3,37,FALSE,1,0.02
2023-09-22,"Quito","Verduras",269.42,3,38,TRUE,3,0.08
2023-09-23,"Manta","Atún",474.29,23,50,TRUE,2,0.07
2023-09-24,"Cuenca","Frutas",130.81,44,NA,FALSE,2,0.1
2023-09-25,"Portoviejo","Arroz",460.79,34,21,TRUE,4,0.03
2023-09-26,"Guayaquil","Leche",201.65,21,26,FALSE,2,0.02
2023-09-27,"Manta","Atún",388.98,5,51,FALSE,1,0.01
2023-09-28,"Quito","Pan",208.91,32,39,FALSE,3,0.02
2023-09-29,"Cuenca","Arroz",387.8,45,46,TRUE,4,0.08
2023-09-30,"Portoviejo","Pollo",471.85,26,45,FALSE,4,0.05
2023-10-01,"Guayaquil","Leche",328.9,25,35,FALSE,3,0.01
2023-10-02,"Portoviejo","Leche",475.77,8,38,FALSE,3,0
2023-10-03,"Manta","Leche",61.25,13,37,FALSE,1,0.06
2023-10-04,"Portoviejo","Carne",227.87,17,32,FALSE,1,0.04
2023-10-05,"Manta","Atún",434.52,10,39,TRUE,3,0
2023-10-06,"Cuenca","Pan",82.6,1,41,FALSE,4,0.06
2023-10-07,"Portoviejo","Leche",284.04,20,22,TRUE,2,0.02
2023-10-08,"Manta","Atún",149.57,41,35,FALSE,2,0.04
2023-10-09,"Portoviejo","Frutas",57.03,40,30,FALSE,1,0.07
2023-10-10,"Cuenca","Pan",170.85,2,21,FALSE,5,0.05
2023-10-11,"Quito","Pan",148.62,4,32,FALSE,3,0.09
2023-10-12,"Guayaquil","Leche",487.95,17,21,FALSE,5,0
2023-10-13,"Guayaquil","Pollo",337.54,19,55,FALSE,2,0.01
2023-10-14,"Portoviejo","Verduras",336.94,29,49,TRUE,2,0.1
2023-10-15,"Guayaquil","Pollo",311.12,38,60,FALSE,4,0.04
2023-10-16,"Cuenca","Arroz",181.44,38,NA,FALSE,5,0.09
2023-10-17,"Quito","Carne",246.52,12,22,FALSE,4,0.05
2023-10-18,"Manta","Frutas",111.65,24,35,TRUE,5,0.09
2023-10-19,"Quito","Leche",110.36,20,42,TRUE,4,0.02
2023-10-20,"Manta","Arroz",75.02,27,43,FALSE,3,0
2023-10-21,"Manta","Verduras",456.01,10,24,FALSE,5,0.05
2023-10-22,"Manta","Pan",251.1,6,51,TRUE,5,0.09
2023-10-23,"Quito","Arroz",62.89,11,46,FALSE,4,0.1
2023-10-24,"Portoviejo","Atún",82.93,24,19,FALSE,3,0.01
2023-10-25,"Manta","Carne",486.02,15,47,FALSE,3,0.1
2023-10-26,"Quito","Carne",494.63,41,51,FALSE,4,0.08
2023-10-27,"Manta","Frutas",129.27,35,51,FALSE,1,0.04
2023-10-28,"Manta","Pollo",429.03,7,49,FALSE,3,0.04
2023-10-29,"Cuenca","Arroz",390.57,17,35,TRUE,3,0.02
2023-10-30,"Portoviejo","Atún",273.67,8,27,FALSE,3,0.09
2023-10-31,"Portoviejo","Frutas",82.48,35,39,FALSE,2,0.08
2023-11-01,"Portoviejo","Pollo",286.79,30,31,TRUE,2,0.06
2023-11-02,"Portoviejo","Carne",430.13,26,53,FALSE,2,0.03
2023-11-03,"Cuenca","Arroz",105.08,39,56,TRUE,1,0.08
2023-11-04,"Quito","Pollo",220.78,16,48,FALSE,2,0.03
2023-11-05,"Portoviejo","Leche",284.07,24,34,FALSE,3,0.05
2023-11-06,"Guayaquil","Leche",141.4,36,23,FALSE,1,0.1
2023-11-07,"Cuenca","Pollo",291.12,16,55,FALSE,4,0.02
2023-11-08,"Guayaquil","Carne",384.79,20,46,FALSE,4,0.09
2023-11-09,"Manta","Pan",379.15,4,44,FALSE,3,0.02
2023-11-10,"Guayaquil","Arroz",191.84,46,33,FALSE,3,0.04
2023-11-11,"Quito","Pollo",372.08,42,52,FALSE,3,0
2023-11-12,"Quito","Frutas",82.73,24,27,FALSE,5,0.01
2023-11-13,"Quito","Verduras",313.98,4,30,FALSE,1,0.05
2023-11-14,"Quito","Verduras",164.85,30,21,FALSE,1,0.05
2023-11-15,"Manta","Verduras",263.91,2,28,FALSE,4,0.02
2023-11-16,"Manta","Leche",176.75,14,39,FALSE,1,0.07
2023-11-17,"Guayaquil","Arroz",80.55,34,59,FALSE,4,0.09
2023-11-18,"Cuenca","Pan",155.57,28,36,TRUE,4,0.06
2023-11-19,"Manta","Arroz",329.12,5,22,FALSE,4,0
2023-11-20,"Manta","Arroz",254.19,17,50,TRUE,5,0
2023-11-21,"Cuenca","Carne",202.66,33,48,TRUE,4,0.1
2023-11-22,"Portoviejo","Pan",144.7,24,30,FALSE,4,0.05
2023-11-23,"Guayaquil","Arroz",197.81,1,34,TRUE,1,0.09
2023-11-24,"Cuenca","Carne",75.8,49,34,FALSE,1,0.09
2023-11-25,"Guayaquil","Frutas",273.6,46,29,FALSE,5,0.08
2023-11-26,"Manta","Pollo",261.78,21,38,TRUE,4,0.01
2023-11-27,"Guayaquil","Verduras",467.44,21,20,TRUE,4,0.06
2023-11-28,"Quito","Arroz",131.68,38,47,FALSE,2,0.1
2023-11-29,"Guayaquil","Leche",174.78,23,46,FALSE,3,0.04
2023-11-30,"Cuenca","Frutas",259.02,29,31,TRUE,2,0.07
2023-12-01,"Portoviejo","Leche",290.29,31,50,TRUE,3,0.05
2023-12-02,"Guayaquil","Leche",483.46,12,27,FALSE,5,0.04
2023-12-03,"Manta","Carne",496.12,29,58,FALSE,4,0.04
2023-12-04,"Manta","Carne",66.76,33,59,FALSE,4,0.05
2023-12-05,"Quito","Frutas",59.24,28,45,FALSE,1,0.09
2023-12-06,"Guayaquil","Leche",101.48,21,45,FALSE,3,0.05
2023-12-07,"Guayaquil","Pollo",212.03,20,52,FALSE,4,0.03
2023-12-08,"Portoviejo","Pollo",272.11,9,50,TRUE,5,0.03
2023-12-09,"Quito","Arroz",415.21,23,42,FALSE,1,0.01
2023-12-10,"Portoviejo","Frutas",285.05,15,54,FALSE,1,0.08
2023-12-11,"Cuenca","Carne",457.3,12,55,FALSE,4,0.04
2023-12-12,"Portoviejo","Leche",374.43,20,41,FALSE,1,0.04
2023-12-13,"Cuenca","Frutas",416.85,43,52,TRUE,3,0.1
2023-12-14,"Manta","Pollo",266.81,6,48,FALSE,1,0.05
2023-12-15,"Manta","Arroz",496.71,17,58,FALSE,5,0.03
2023-12-16,"Guayaquil","Carne",75.45,30,44,FALSE,1,0.07
2023-12-17,"Cuenca","Atún",354.72,2,28,FALSE,5,0
2023-12-18,"Cuenca","Carne",403.42,41,40,FALSE,4,0.02
2023-12-19,"Cuenca","Pollo",210.27,32,38,FALSE,3,0.04
2023-12-20,"Manta","Carne",82.84,33,26,FALSE,4,0.06
2023-12-21,"Quito","Frutas",165.39,17,20,FALSE,3,0.01
2023-12-22,"Cuenca","Frutas",267.97,47,57,FALSE,5,0.03
2023-12-23,"Cuenca","Frutas",50.03,43,54,FALSE,2,0.09
2023-12-24,"Portoviejo","Arroz",347.12,45,44,TRUE,4,0.07
2023-12-25,"Manta","Atún",332.65,35,41,TRUE,3,0.01
2023-12-26,"Quito","Pollo",72.95,6,59,FALSE,3,0.08
2023-12-27,"Manta","Arroz",356.62,13,55,FALSE,5,0.08
2023-12-28,"Manta","Arroz",120.49,40,56,FALSE,2,0.03
2023-12-29,"Quito","Carne",308.64,49,40,FALSE,4,0.09
2023-12-30,"Portoviejo","Arroz",249.74,14,34,FALSE,2,0.07
2023-12-31,"Manta","Pollo",461.45,34,27,FALSE,1,0.03
2024-01-01,"Manta","Arroz",100.91,23,36,FALSE,5,0.06
2024-01-02,"Portoviejo","Verduras",270.09,48,42,FALSE,5,0.06
2024-01-03,"Cuenca","Pan",444.89,16,53,FALSE,4,0.01
2024-01-04,"Guayaquil","Atún",204.56,45,37,FALSE,2,0
2024-01-05,"Cuenca","Atún",110.95,28,57,TRUE,3,0.03
2024-01-06,"Portoviejo","Carne",280.07,32,35,TRUE,4,0.07
2024-01-07,"Guayaquil","Carne",317.33,10,20,FALSE,5,0.03
2024-01-08,"Quito","Arroz",469.47,35,57,FALSE,5,0.09
2024-01-09,"Guayaquil","Arroz",363.44,44,56,TRUE,2,0.1
2024-01-10,"Quito","Carne",290.83,33,28,FALSE,4,0.09
2024-01-11,"Guayaquil","Pollo",339.52,6,42,FALSE,3,0.05
2024-01-12,"Manta","Leche",76.23,19,29,FALSE,1,0.06
2024-01-13,"Portoviejo","Leche",265.21,20,19,FALSE,2,0.04
2024-01-14,"Cuenca","Pan",232.37,18,37,FALSE,1,0.03
2024-01-15,"Portoviejo","Arroz",400.58,34,42,FALSE,1,0.05
2024-01-16,"Quito","Pollo",180.08,30,45,TRUE,4,0.09
2024-01-17,"Cuenca","Leche",103.7,1,45,TRUE,2,0.07
2024-01-18,"Quito","Verduras",279.17,32,33,FALSE,4,0.09
2024-01-19,"Manta","Arroz",493.78,28,56,FALSE,4,0.03
2024-01-20,"Manta","Frutas",129.84,6,44,FALSE,4,0.08
2024-01-21,"Cuenca","Pollo",220.46,35,44,FALSE,1,0.04
2024-01-22,"Cuenca","Frutas",139.74,38,48,FALSE,2,0.1
2024-01-23,"Quito","Leche",380.07,39,39,FALSE,1,0
2024-01-24,"Guayaquil","Carne",387.73,9,33,FALSE,2,0.09
2024-01-25,"Quito","Arroz",142.63,7,38,FALSE,2,0.07
2024-01-26,"Manta","Arroz",208.07,46,44,TRUE,4,0.09
2024-01-27,"Guayaquil","Frutas",260.44,27,35,FALSE,5,0.1
2024-01-28,"Guayaquil","Frutas",379.77,1,54,TRUE,1,0.07
2024-01-29,"Quito","Leche",157.8,14,31,TRUE,4,0.02
2024-01-30,"Portoviejo","Pan",270.53,6,46,FALSE,1,0.03
2024-01-31,"Manta","Verduras",465.71,40,48,FALSE,5,0.05
2024-02-01,"Cuenca","Atún",275.16,40,43,FALSE,2,0.05
2024-02-02,"Cuenca","Frutas",281.71,20,57,TRUE,2,0.02
2024-02-03,"Manta","Pan",402.45,1,35,TRUE,2,0.04
2024-02-04,"Portoviejo","Frutas",54.13,42,42,TRUE,4,0.01
2024-02-05,"Quito","Frutas",355.36,5,45,FALSE,5,0.07
2024-02-06,"Quito","Arroz",384.9,34,54,FALSE,1,0.07
2024-02-07,"Guayaquil","Carne",169.21,45,55,FALSE,2,0.03
2024-02-08,"Portoviejo","Verduras",182.3,35,38,FALSE,4,0.04
2024-02-09,"Guayaquil","Carne",440.54,8,22,FALSE,4,0.08
2024-02-10,"Quito","Pan",459.58,40,58,FALSE,5,0.08
2024-02-11,"Quito","Pan",298.72,31,28,TRUE,1,0.04
2024-02-12,"Portoviejo","Pollo",393.48,13,21,FALSE,5,0.08
2024-02-13,"Cuenca","Pan",184.48,20,45,FALSE,1,0.02
2024-02-14,"Manta","Atún",436.49,24,19,FALSE,4,0
2024-02-15,"Guayaquil","Pollo",339.54,40,44,FALSE,1,0.03
2024-02-16,"Portoviejo","Atún",229.1,42,56,FALSE,1,0.05
2024-02-17,"Manta","Carne",307.63,34,26,FALSE,4,0.05
2024-02-18,"Guayaquil","Atún",471.59,40,34,FALSE,3,0.01
2024-02-19,"Cuenca","Arroz",288.7,8,30,FALSE,1,0.01
2024-02-20,"Manta","Frutas",427.61,15,40,FALSE,2,0.02
2024-02-21,"Cuenca","Leche",107.16,44,33,FALSE,1,0.1
2024-02-22,"Manta","Arroz",287.65,16,40,FALSE,5,0.02
2024-02-23,"Portoviejo","Atún",431.7,16,48,FALSE,1,0.04
